,SSIM_Median,SSIM_AVG,SSIM_Weiss,SSIM_RPCA,SSIM_DeepSet,SSIM_DeepSetGan,MSE_Median,MSE_AVG,MSE_Weiss,MSE_RPCA,MSE_DeepSet,MSE_DeepSetGan,PSNR_Median,PSNR_AVG,PSNR_Weiss,PSNR_RPCA,PSNR_DeepSet,PSNR_DeepSetGan,SSIM_norm_Median,SSIM_norm_AVG,SSIM_norm_Weiss,SSIM_norm_RPCA,SSIM_norm_DeepSet,SSIM_norm_DeepSetGan,MSE_norm_Median,MSE_norm_AVG,MSE_norm_Weiss,MSE_norm_RPCA,MSE_norm_DeepSet,MSE_norm_DeepSetGan,PSNR_norm_Median,PSNR_norm_AVG,PSNR_norm_Weiss,PSNR_norm_RPCA,PSNR_norm_DeepSet,PSNR_norm_DeepSetGan,id,Images
0,0.7761829962631354,0.7457365001278905,0.3348001151174386,0.8301591411431358,0.9520063488538768,0.945821003689919,964.7942504882812,1115.8414306640625,23209.4296875,587.0267333984375,76.82799530029297,96.1072769165039,18.34354437675807,17.74341666170669,4.502213833107166,20.567555146249866,29.275608741053833,28.303240311914898,0.9174985950198541,0.9049099859685817,0.9448342967608481,0.926289550164782,0.9628071195455176,0.9518917599505929,175.22044372558594,182.17979431152344,116.50382232666016,146.29898071289062,51.291839599609375,70.94280242919922,25.694955598543668,25.525801655899002,27.467401961606956,26.478390303297946,31.030320854006717,29.621720050386934,219495,6
1,0.7742045828981986,0.7460854329285881,0.33549813692252295,0.7713071426577365,0.9495859945958868,0.94316909727904,871.67724609375,1014.8654174804688,22993.197265625,1033.219482421875,77.43663787841797,95.03292083740234,18.786337456569484,18.158335863271223,4.543093415965434,18.10277291767847,29.241338579677848,28.35206271732578,0.917215161603491,0.9025023637182739,0.9453364875626445,0.9205441926549081,0.9651483460296447,0.9507536579949054,168.65940856933594,182.10060119628906,104.03759765625,159.73568725585938,44.99717712402344,66.79763793945312,25.860697485047957,25.527689206169633,27.958900668026196,26.096783924108166,31.598950914906535,29.88319255398332,219495,6
2,0.7817086290961782,0.754383828206072,0.3359759940187903,0.7618682118813999,0.9589849808825978,0.9483946040662136,938.7601928710938,1054.9368896484375,23130.287109375,1317.5723876953125,66.11099243164062,90.97692108154297,18.464121388448532,17.991547835851648,4.51718779166573,17.03072519464989,29.928066842038433,28.5414916230933,0.9202106724592163,0.9116833072811996,0.9480793033814082,0.9301399854904352,0.9670446930356903,0.951950830868165,145.0210723876953,144.2209930419922,100.482421875,124.34281158447266,46.77981185913086,70.23735809326172,26.516492638180527,26.540518486402725,28.109902887603198,27.091272754346672,31.430219018586882,29.665122089323628,219495,6
3,0.9106764398162128,0.8680361805147939,0.5335792882481111,0.9393324203347587,0.9287290655140739,0.9023975706890184,522.5880126953125,753.14111328125,11819.1689453125,253.45509338378906,143.02894592285156,305.4486083984375,20.894650651319452,19.29681478628963,7.442330729219168,23.977271486327396,26.5765636105051,23.281421666186766,0.9413267656543902,0.9162559718748614,0.964671315517846,0.9587977306909751,0.9323104106525646,0.9139075701299669,134.243896484375,244.9678192138672,77.1225814819336,89.2460708618164,104.15372467041016,156.92295837402344,26.85185762260229,24.239713248943655,29.25898788507546,28.624912682417836,27.95405544776077,26.173938879174955,219496,6
4,0.9041400792230245,0.8447787992566024,0.5280220585460489,0.9139937650234563,0.9276136960711133,0.9034584476026882,545.2171020507812,845.44384765625,11804.2568359375,437.8740539550781,140.1538848876953,251.71063232421875,20.71014799958008,18.79492542026037,7.447619052334844,21.606846545740904,26.66475220513273,24.121788616472656,0.9425067291776369,0.9075381808731212,0.9585771056976,0.9496903074371058,0.9302901721007855,0.9101568782094827,143.47149658203125,271.421630859375,96.35570526123047,122.74324798583984,109.82501220703125,169.48768615722656,26.563147631112134,23.7943592962141,28.2920298367093,27.24082776624675,27.723791006587923,25.83942157985721,219496,6
5,0.8830627260965781,0.8374880871405425,0.5382025559830363,0.9314759607050632,0.9259238061499598,0.8919127069062923,946.68603515625,1032.1549072265625,11671.8935546875,291.6131896972656,172.38502502441406,407.1180114746094,18.320162962899982,17.928395198692762,7.496838691204466,23.391665891381503,25.76580798993366,22.033600388377245,0.9476803239071764,0.9099685871331927,0.9633727092813748,0.9508354596867331,0.9317643687654357,0.9110699750039067,130.58116149902344,306.5018005371094,80.75084686279297,155.69859313964844,101.02603912353516,161.1365203857422,26.971998336007434,23.26647337960911,29.059332615630268,26.20795700851877,28.086470237749715,26.058863248666533,219496,6
6,0.7645842546288605,0.6993402253506394,0.574296234284027,0.7667991326027982,0.8040832796472307,0.7417328415313089,1013.0929565429688,1144.9267578125,8277.7783203125,1525.0518798828125,857.0256958007812,796.1536254882812,18.041814358443467,17.50511490841125,8.992703445070031,16.222545270419978,18.80086525233416,19.120834615567535,0.7533911062385675,0.6724699202756034,0.808309281391248,0.777757203870558,0.8292259122929947,0.760175707460859,670.7490844726562,926.5110473632812,493.2159729003906,628.1524047851562,266.7737731933594,376.2626647949219,19.86520285479209,18.462297373635657,21.20043254872472,20.150153235761017,23.869372625869882,22.375892280352016,219497,6
7,0.7491658128955977,0.6798352780753371,0.5819843226650884,0.7798460520944254,0.8203047118854291,0.7607257990449646,1464.1082763671875,1639.6162109375,7330.9296875,1618.1602783203125,451.2545471191406,639.4526977539062,16.439245367035774,15.939576904776738,9.520996984694424,15.964883457376613,21.586587697130845,20.07271940393126,0.7400793447008147,0.6487449285764892,0.8318422120940738,0.7821754708934963,0.8390266128295524,0.7811135053467709,651.0505981445312,1036.4613037109375,422.227294921875,558.9288940429688,212.4894561767578,330.67767333984375,19.994655711265427,17.9752727278493,21.87534076909014,20.657237877960554,24.85743017418249,22.936754876132227,219497,6
8,0.8030956483029122,0.7170839421548308,0.5900547028498709,0.8008916011218146,0.8371706613038317,0.7730400923207844,1020.6489868164062,1400.3724365234375,8991.90625,2158.061767578125,408.0425720214844,645.4135131835938,17.99893649438596,16.618403053915515,8.63275112007638,14.715163686690342,22.02374927778407,20.03242282815429,0.7972671490124155,0.6813987081383176,0.8891733625233312,0.8412898795835523,0.8480658511587441,0.790974612103239,383.142822265625,757.5243530273438,178.33641052246094,271.2079772949219,187.1649169921875,315.2305908203125,22.29719736083807,19.336838287609105,25.618403521504746,23.797778115807358,25.408559620961523,23.14451990891591,219497,6
9,0.9328015362465306,0.8901450430914079,0.5972860085633851,0.9473981461894732,0.9625793832779079,0.9407387329909183,383.3157958984375,803.6122436523438,9027.8984375,205.97532653808594,67.02552032470703,130.49937438964844,22.251951018301874,19.017345671679685,8.61431380154145,25.140100638533298,29.86840150257285,26.974719988914014,0.9520856954958337,0.9148914622086005,0.9787602302467432,0.9612243398541876,0.9632336352065266,0.9403436976411389,175.3249969482422,313.5257873535156,40.07232666015625,113.64836883544922,48.440765380859375,95.3558578491211,25.69236558653827,23.168071359811535,32.10235801905831,27.575171637926758,31.27869364339552,28.337329949069073,219498,6
