,SSIM_Median,SSIM_AVG,SSIM_Weiss,SSIM_RPCA,SSIM_DeepSetGan,MSE_Median,MSE_AVG,MSE_Weiss,MSE_RPCA,MSE_DeepSetGan,PSNR_Median,PSNR_AVG,PSNR_Weiss,PSNR_RPCA,PSNR_DeepSetGan,SSIM_norm_Median,SSIM_norm_AVG,SSIM_norm_Weiss,SSIM_norm_RPCA,SSIM_norm_DeepSetGan,MSE_norm_Median,MSE_norm_AVG,MSE_norm_Weiss,MSE_norm_RPCA,MSE_norm_DeepSetGan,PSNR_norm_Median,PSNR_norm_AVG,PSNR_norm_Weiss,PSNR_norm_RPCA,PSNR_norm_DeepSetGan,id,Images
25,0.8192104620447638,0.814164042531733,0.6208988008211013,0.8416234917828241,0.9005712612559819,159.18753051757812,200.3760986328125,13668.4384765625,518.6831665039062,189.47674560546875,26.11171343054962,25.20232045012073,6.809883032798721,20.833284077929783,25.35524455714981,0.7968559602272709,0.7672938460669005,0.8249706549351273,0.8018300382340593,0.9042774966347417,83.48514556884766,124.8958740234375,50.553157806396484,61.44989013671875,92.18838500976562,28.914711388778464,27.16532251632623,31.09332082783429,30.245592500988057,28.484041779177435,219503,9
26,0.8192104620447638,0.814164042531733,0.6208988008211013,0.8334870478312403,0.9005706168626557,159.18753051757812,200.3760986328125,13668.4384765625,111.4699478149414,189.47662353515625,26.11171343054962,25.20232045012073,6.809883032798721,27.79059703118627,25.35524712192929,0.7968559602272709,0.7672938460669005,0.8249706549351273,0.8024448212157732,0.9042768675684963,83.48514556884766,124.8958740234375,50.553157806396484,61.34312057495117,92.18836212158203,28.914711388778464,27.16532251632623,31.09332082783429,30.253145047446935,28.484042737621962,219503,9
27,0.8936390176128487,0.8583817806877166,0.5431408151830383,0.8781071251895587,0.9182195778775496,969.6729125976562,1614.392578125,4278.013671875,1948.6502685546875,206.2642059326172,18.26455037692262,15.969892841727793,11.871979368237689,15.144414897319049,24.98656523794637,0.9174292881043483,0.9065333163058553,0.9530030462483374,0.9367374681219672,0.9176408965690594,352.9338684082031,373.1337890625,147.4884033203125,231.01573181152344,204.999755859375,22.653869869812628,22.41215705628963,26.44322441873473,24.494387765054036,25.013269739254994,219504,9
28,0.8936390176128487,0.8583817806877166,0.5431408151830383,0.8781071251895587,0.9182194941115681,969.6729125976562,1614.392578125,4278.013671875,1948.6502685546875,206.2639923095703,18.26455037692262,15.969892841727793,11.871979368237689,15.144414897319049,24.986569307465448,0.9174292881043483,0.9065333163058553,0.9530030462483374,0.9367374681219672,0.9176406675302737,352.9338684082031,373.1337890625,147.4884033203125,231.01573181152344,204.99957275390625,22.653869869812628,22.41215705628963,26.44322441873473,24.494387765054036,25.01327372612121,219504,9
29,0.8936390176128487,0.8583817806877166,0.5431408151830383,0.9164770006069581,0.9182196603374875,969.6729125976562,1614.392578125,4278.013671875,774.9987182617188,206.2639617919922,18.26455037692262,15.969892841727793,11.871979368237689,19.112537274364048,24.986570057114115,0.9174292881043483,0.9065333163058553,0.9530030462483374,0.9368796389072451,0.917640976309443,352.9338684082031,373.1337890625,147.4884033203125,230.5773468017578,204.9995574951172,22.653869869812628,22.41215705628963,26.44322441873473,24.50263713733614,25.013274157133996,219504,9
30,0.6995350276737405,0.5963666048766209,0.38321305549048706,0.7247277196890191,0.7466188650890682,916.0009155273438,1769.8375244140625,15168.66015625,708.0515747070312,451.1705017089844,18.511844917138884,15.704587990584448,6.355257145779837,19.651559268455554,21.5873962960061,0.6819692211618728,0.5812292370970843,0.7172194347906021,0.693368493561791,0.759307111177088,792.3250122070312,1182.48486328125,1490.1939697265625,741.6171875,381.6200256347656,19.14176978139314,17.402847819352598,16.398375310707547,19.429005596420225,22.31449175552358,219505,9
31,0.6995350276737405,0.5963666048766209,0.38321305549048706,0.7068254605432497,0.746618650427506,916.0009155273438,1769.8375244140625,15168.66015625,1014.533203125,451.17041015625,18.511844917138884,15.704587990584448,6.355257145779837,18.10823337841199,21.58739752000905,0.6819692211618728,0.5812292370970843,0.7172194347906021,0.6920442634764896,0.7593069776274471,792.3250122070312,1182.48486328125,1490.1939697265625,741.51904296875,381.6200256347656,19.14176978139314,17.402847819352598,16.398375310707547,19.38073794174876,22.31449175552358,219505,9
32,0.6995350276737405,0.5963666048766209,0.38321305549048706,0.718993573537047,0.7466184803832291,916.0009155273438,1769.8375244140625,15168.66015625,819.7265625,451.1702575683594,18.511844917138884,15.704587990584448,6.355257145779837,19.0497964047802,21.587399086733328,0.6819692211618728,0.5812292370970843,0.7172194347906021,0.6929762180420599,0.7593068022266066,792.3250122070312,1182.48486328125,1490.1939697265625,741.593017578125,381.6199645996094,19.14176978139314,17.402847819352598,16.398375310707547,19.429146989979202,22.31449349201756,219505,9
33,0.9494838857057887,0.8124140336283842,0.822200523226483,0.33169299236575545,0.9495578268206609,290.0469665527344,1520.4176025390625,973.039306640625,153.81825256347656,42.92232894897461,23.506119493223544,16.22264645393689,18.31003380454546,4.3909322269616515,31.803970951498744,0.9518505188415679,0.8558782912460213,0.965013923240328,0.4111324032401746,0.9490557572661892,65.2888412475586,160.36932373046875,28.436416625976562,64.49732971191406,40.29306411743164,29.9824138317736,26.07959049284757,33.59205492354995,13.332947621469806,32.07850052256276,219506,9
34,0.9494838857057887,0.8124140336283842,0.822200523226483,0.945374726217255,0.9495574773815011,290.0469665527344,1520.4176025390625,973.039306640625,662.0695190429688,42.92226791381836,23.506119493223544,16.22264645393689,18.31003380454546,19.765563148626487,31.80397712713083,0.9518505188415679,0.8558782912460213,0.965013923240328,0.9487318826779335,0.9490553735032133,65.2888412475586,160.36932373046875,28.436416625976562,64.20745086669922,40.29301452636719,29.9824138317736,26.07959049284757,33.59205492354995,30.05494949961134,32.07850600474024,219506,9
35,0.9494838857057887,0.8124140336283842,0.822200523226483,0.945374726217255,0.9495574852259696,290.0469665527344,1520.4176025390625,973.039306640625,662.0695190429688,42.92240905761719,23.506119493223544,16.22264645393689,18.31003380454546,19.765563148626487,31.803962717336283,0.9518505188415679,0.8558782912460213,0.965013923240328,0.9487318826779335,0.9490554549875884,65.2888412475586,160.36932373046875,28.436416625976562,64.20745086669922,40.29313659667969,29.9824138317736,26.07959049284757,33.59205492354995,30.05494949961134,32.078492847525915,219506,9
36,0.8362859466754449,0.774139872939796,0.7149269123423748,0.8417408298470418,0.8459502739134335,975.1076049804688,1778.91552734375,1218.2000732421875,1179.2012939453125,178.1151580810547,18.24027860343222,15.568437799078312,17.29102092546256,17.33498195816872,25.62379554608806,0.8143788475314077,0.7626955670744123,0.8489428800431368,0.811596194344382,0.8450971587688278,722.3430786132812,511.1134033203125,282.5682678222656,698.6216430664062,187.49249267578125,19.543369001157803,21.04563108212001,23.619569949725523,19.68838293440619,25.40096454333274,219507,9
37,0.8362859466754449,0.774139872939796,0.7149269123423748,0.5612637543066757,0.8459503391227442,975.1076049804688,1778.91552734375,1218.2000732421875,775.4039916992188,178.1151885986328,18.24027860343222,15.568437799078312,17.29102092546256,7.262367326325441,25.623794677966952,0.8143788475314077,0.7626955670744123,0.8489428800431368,0.5410746466090898,0.8450970235624423,722.3430786132812,511.1134033203125,282.5682678222656,700.1260375976562,187.49256896972656,19.543369001157803,21.04563108212001,23.619569949725523,13.176088953867225,25.400962187040808,219507,9
38,0.8362859466754449,0.774139872939796,0.7149269123423748,0.6057647450975017,0.845950471020981,975.1076049804688,1778.91552734375,1218.2000732421875,790.2228393554688,178.1151123046875,18.24027860343222,15.568437799078312,17.29102092546256,7.934268091652249,25.623796910278728,0.8143788475314077,0.7626955670744123,0.8489428800431368,0.5615296146749548,0.8450973331614907,722.3430786132812,511.1134033203125,282.5682678222656,699.3798828125,187.49249267578125,19.543369001157803,21.04563108212001,23.619569949725523,13.331842848056453,25.400964896776642,219507,9
39,0.873180072276634,0.8206130566183223,0.8252226708495708,0.9034442254067573,0.9301968488614487,1505.3128662109375,2877.964599609375,876.281494140625,1143.452392578125,90.15494537353516,16.354536092300606,13.473059901637987,18.74082737892111,17.433233191761328,28.5809076954602,0.9140976576226879,0.8875894453554825,0.9345370989023086,0.9252148477636374,0.9309737653870371,105.4791030883789,98.7849349975586,51.47062683105469,78.7790756225586,46.12514877319336,27.89913922159734,28.183896759989157,31.0152090356372,29.166694662670434,31.49142592886907,219508,9
40,0.873180072276634,0.8206130566183223,0.8252226708495708,0.9087591917415204,0.9301968153507687,1505.3128662109375,2877.964599609375,876.281494140625,544.4880981445312,90.15484619140625,16.354536092300606,13.473059901637987,18.74082737892111,20.628738083989777,28.580913085804237,0.9140976576226879,0.8875894453554825,0.9345370989023086,0.9260796655948648,0.9309734401455226,105.4791030883789,98.7849349975586,51.47062683105469,78.63574981689453,46.125152587890625,27.89913922159734,28.183896759989157,31.0152090356372,29.174603426343605,31.491425449968524,219508,9
41,0.873180072276634,0.8206130566183223,0.8252226708495708,0.9034442254067573,0.9301968442335685,1505.3128662109375,2877.964599609375,876.281494140625,1143.452392578125,90.1549072265625,16.354536092300606,13.473059901637987,18.74082737892111,17.433233191761328,28.580909900600133,0.9140976576226879,0.8875894453554825,0.9345370989023086,0.9252148477636374,0.9309738327774525,105.4791030883789,98.7849349975586,51.47062683105469,78.7790756225586,46.125152587890625,27.89913922159734,28.183896759989157,31.0152090356372,29.166694662670434,31.491425449968524,219508,9
42,0.8985368339492178,0.738345127357617,0.7839434964380465,0.8201373996163586,0.8899732647880191,282.9552307128906,2183.519287109375,1062.7908935546875,171.58522033691406,79.85137176513672,23.61362657570721,14.667960210927472,17.905630372007344,13.039004318206086,29.1079796576146,0.8911377409339089,0.8350466612665649,0.93011326744339,0.7332658733417939,0.8898504115220977,173.380126953125,128.13035583496094,29.311569213867188,145.7252960205078,62.483036041259766,25.740810187705865,27.05428328626478,33.46041291570354,14.221550944163546,30.173182283447154,219509,9
43,0.8985368339492178,0.738345127357617,0.7839434964380465,0.8184479460331137,0.8899730682160719,282.9552307128906,2183.519287109375,1062.7908935546875,171.11566162109375,79.85148620605469,23.61362657570721,14.667960210927472,17.905630372007344,12.96995151203469,29.107973571738484,0.8911377409339089,0.8350466612665649,0.93011326744339,0.7297196992064393,0.889850628154932,173.380126953125,128.13035583496094,29.311569213867188,146.060302734375,62.48311233520508,25.740810187705865,27.05428328626478,33.46041291570354,14.183108681215565,30.17317698056486,219509,9
44,0.8985368339492178,0.738345127357617,0.7839434964380465,0.9075071125680303,0.889973269571002,282.9552307128906,2183.519287109375,1062.7908935546875,730.1054077148438,79.85138702392578,23.61362657570721,14.667960210927472,17.905630372007344,19.359264826400512,29.107978827721897,0.8911377409339089,0.8350466612665649,0.93011326744339,0.9042393665595886,0.8898504163052535,173.380126953125,128.13035583496094,29.311569213867188,145.98963928222656,62.48305130004883,25.740810187705865,27.05428328626478,33.46041291570354,26.487582951111058,30.173181222870177,219509,9
45,0.8639730867658549,0.7884033111755029,0.8282876733971767,0.8808928486798128,0.9150947292716998,1096.4921875,2212.513916015625,1038.1129150390625,2536.161376953125,66.46430206298828,17.73074847392492,14.610634119742125,18.015489313700947,14.007582165683798,29.904919288702732,0.8840409807421358,0.8659939720497775,0.9606897311264087,0.9074725439717858,0.917161919314156,189.42529296875,163.2312469482422,18.404510498046875,189.2021026611328,51.70725631713867,25.35642288306594,26.002770355231718,35.48156089795585,25.361543673022048,30.9952887763467,219510,9
46,0.8639730867658549,0.7884033111755029,0.8282876733971767,0.8383687095002706,0.9150951777154059,1096.4921875,2212.513916015625,1038.1129150390625,5531.60791015625,66.46439361572266,17.73074847392492,14.610634119742125,18.015489313700947,10.645726079093794,29.9049129740717,0.8840409807421358,0.8659939720497775,0.9606897311264087,0.9069259019348209,0.9171624531760791,189.42529296875,163.2312469482422,18.404510498046875,189.3153533935547,51.707149505615234,25.35642288306594,26.002770355231718,35.48156089795585,25.358945243805515,30.9952977475642,219510,9
47,0.8639730867658549,0.7884033111755029,0.8282876733971767,0.8808928486798128,0.9150950525898199,1096.4921875,2212.513916015625,1038.1129150390625,2536.161376953125,66.46422576904297,17.73074847392492,14.610634119742125,18.015489313700947,14.007582165683798,29.904923941594625,0.8840409807421358,0.8659939720497775,0.9606897311264087,0.9074725439717858,0.9171622364752853,189.42529296875,163.2312469482422,18.404510498046875,189.2021026611328,51.7071533203125,25.35642288306594,26.002770355231718,35.48156089795585,25.361543673022048,30.995297320362948,219510,9
48,0.9587119575620573,0.9078426052218173,0.5677322882686021,0.9041277865283553,0.9269385744975258,178.02679443359375,321.4690246582031,7753.63525390625,334.8930358886719,275.5970764160156,25.62594964086472,23.043871155339644,9.27893211683639,15.631537464384849,23.728057146073944,0.9592255737659454,0.910193553016242,0.9818074872145393,0.9001534615824106,0.9159796961337299,114.77252197265625,276.0326843261719,38.0502815246582,97.2403793334961,137.92649841308594,27.532423975893128,23.721199240779747,32.32722471998292,16.73601173489971,26.734326501014646,219511,9
49,0.9587119575620573,0.9078426052218173,0.5677322882686021,0.961768351685872,0.9269385744975258,178.02679443359375,321.4690246582031,7753.63525390625,189.9728240966797,275.5970764160156,25.62594964086472,23.043871155339644,9.27893211683639,25.52223060474183,23.728057146073944,0.9592255737659454,0.910193553016242,0.9818074872145393,0.9675702916004337,0.9159796961337299,114.77252197265625,276.0326843261719,38.0502815246582,97.24282836914062,137.92649841308594,27.532423975893128,23.721199240779747,32.32722471998292,28.25222801499008,26.734326501014646,219511,9
50,0.9587119575620573,0.9078426052218173,0.5677322882686021,0.9618485791866966,0.9269385744975258,178.02679443359375,321.4690246582031,7753.63525390625,201.519287109375,275.5970764160156,25.62594964086472,23.043871155339644,9.27893211683639,25.276155508888408,23.728057146073944,0.9592255737659454,0.910193553016242,0.9818074872145393,0.9675845521634568,0.9159796961337299,114.77252197265625,276.0326843261719,38.0502815246582,97.1607894897461,137.92649841308594,27.532423975893128,23.721199240779747,32.32722471998292,28.255894053890632,26.734326501014646,219511,9
51,0.9360335932224979,0.8978850541412416,0.529270139475014,0.9287291734731674,0.9458457081294659,517.5919799804688,1253.0244140625,5819.736328125,975.638427734375,287.462890625,20.99092775546024,17.074489337000365,10.525121853590933,18.13402443731807,23.544985571242,0.9545171519717073,0.940451814669126,0.9922510190833559,0.9659306566922307,0.9498385334024558,301.473876953125,371.4402160644531,27.174148559570312,223.95838928222656,203.7141876220703,23.338305649546598,22.43191419742486,33.78924415530858,24.629129860445595,25.04059106173856,219512,9
52,0.9360335932224979,0.8978850541412416,0.529270139475014,0.9147311105070252,0.9458457272582,517.5919799804688,1253.0244140625,5819.736328125,1359.2520751953125,287.4627990722656,20.99092775546024,17.074489337000365,10.525121853590933,16.70721660205556,23.544986877564202,0.9545171519717073,0.940451814669126,0.9922510190833559,0.96608808515969,0.9498385660285442,301.473876953125,371.4402160644531,27.174148559570312,223.354248046875,203.7138214111328,23.338305649546598,22.43191419742486,33.78924415530858,24.640861835532434,25.040598435195577,219512,9
53,0.9360335932224979,0.8978850541412416,0.529270139475014,0.9279551865690294,0.9458457123391253,517.5919799804688,1253.0244140625,5819.736328125,995.8475952148438,287.4629821777344,20.99092775546024,17.074489337000365,10.525121853590933,18.043850312073122,23.5449847259749,0.9545171519717073,0.940451814669126,0.9922510190833559,0.9659728133924416,0.9498384708555413,301.473876953125,371.4402160644531,27.174148559570312,224.32115173339844,203.7142791748047,23.338305649546598,22.43191419742486,33.78924415530858,24.622101544693354,25.04058932680932,219512,9
54,0.9528916196981086,0.8937048445858479,0.5038504498765558,0.9551349010275957,0.9269806993897727,155.93804931640625,728.3206176757812,3812.083740234375,120.1181411743164,139.9078369140625,26.201282636908303,19.406011787369202,12.371431292239745,27.232446299264566,26.672383503390414,0.9538017512910976,0.8962522796883983,0.9754309161763116,0.9660687069460412,0.9265111126433531,147.380126953125,296.9365539550781,55.28664016723633,92.6340103149414,126.49190521240234,26.446414645560896,23.40416644698462,30.704601527142756,28.463099068399693,27.110176356612847,219513,9
55,0.9528916196981086,0.8937048445858479,0.5038504498765558,0.9266565334600628,0.9269805904885836,155.93804931640625,728.3206176757812,3812.083740234375,806.24169921875,139.90782165527344,26.201282636908303,19.406011787369202,12.371431292239745,18.933142857086658,26.67238397704571,0.9538017512910976,0.8962522796883983,0.9754309161763116,0.9659614948254136,0.9265110442671339,147.380126953125,296.9365539550781,55.28664016723633,92.8103256225586,126.49178314208984,26.446414645560896,23.40416644698462,30.704601527142756,28.454840287819003,27.110180722380587,219513,9
56,0.9528916196981086,0.8937048445858479,0.5038504498765558,0.9266565334600628,0.9269805858308837,155.93804931640625,728.3206176757812,3812.083740234375,806.24169921875,139.907958984375,26.201282636908303,19.406011787369202,12.371431292239745,18.933142857086658,26.67237987203489,0.9538017512910976,0.8962522796883983,0.9754309161763116,0.9659614948254136,0.9265110282228605,147.380126953125,296.9365539550781,55.28664016723633,92.8103256225586,126.49198150634766,26.446414645560896,23.40416644698462,30.704601527142756,28.454840287819003,27.110173387893287,219513,9
57,0.5144395858144863,0.5397081689137038,0.4712302891401409,0.5564227827032888,0.7705563722987732,817.51025390625,687.6748657226562,9413.0830078125,609.185546875,299.8881530761719,19.005871738282988,19.79369389331962,8.434323535062452,20.26177533894192,23.361209924177743,0.5175944617113698,0.5188389139406316,0.5382688008934747,0.5311512890097315,0.767632944865387,629.5863037109375,598.5255126953125,700.0173950195312,583.2943725585938,263.6318359375,20.14025092750139,20.359976787704124,19.67971494046765,20.471925440588134,23.920824983988965,219514,9
58,0.5144395858144863,0.5397081689137038,0.4712302891401409,0.5564227827032888,0.7705563774974932,817.51025390625,687.6748657226562,9413.0830078125,609.185546875,299.8877868652344,19.005871738282988,19.79369389331962,8.434323535062452,20.26177533894192,23.361215522238787,0.5175944617113698,0.5188389139406316,0.5382688008934747,0.5311512890097315,0.767633193165176,629.5863037109375,598.5255126953125,700.0173950195312,583.2943725585938,263.6310119628906,20.14025092750139,20.359976787704124,19.67971494046765,20.471925440588134,23.920838809140463,219514,9
59,0.5144395858144863,0.5397081689137038,0.4712302891401409,0.34673935716266024,0.7705563774974932,817.51025390625,687.6748657226562,9413.0830078125,1797.31982421875,299.8877868652344,19.005871738282988,19.79369389331962,8.434323535062452,12.496953555020347,23.361215522238787,0.5175944617113698,0.5188389139406316,0.5382688008934747,0.39090538817966874,0.767633193165176,629.5863037109375,598.5255126953125,700.0173950195312,582.3289184570312,263.6310119628906,20.14025092750139,20.359976787704124,19.67971494046765,15.716558917237165,23.920838809140463,219514,9
60,0.9042954602032829,0.8938129767478395,0.625079811698981,0.9098395117630625,0.9428244970270733,368.2304992675781,582.8867797851562,7126.96240234375,1188.6348876953125,123.0666275024414,22.469605800946418,20.387682953627476,9.644853841502263,17.275960003678893,27.229400524672407,0.9086338313790824,0.9091293710203868,0.979845959450203,0.9516021642759357,0.9430799574055967,321.5106506347656,313.0980529785156,27.843618392944336,146.51019287109375,74.38652801513672,23.05884982820678,23.17399958656833,33.683546978210714,26.472125207942888,29.415860871921417,219515,9
61,0.9042954602032829,0.8938129767478395,0.625079811698981,0.8992764742108624,0.9428241375483318,368.2304992675781,582.8867797851562,7126.96240234375,1482.21923828125,123.06658935546875,22.469605800946418,20.387682953627476,9.644853841502263,16.32614955891967,27.22940160161889,0.9086338313790824,0.9091293710203868,0.979845959450203,0.9516788211032674,0.9430799127773111,321.5106506347656,313.0980529785156,27.843618392944336,146.60804748535156,74.38648223876953,23.05884982820678,23.17399958656833,33.683546978210714,26.469225660488643,29.415863544506223,219515,9
62,0.9042954602032829,0.8938129767478395,0.625079811698981,0.8615986248174492,0.9428244970270733,368.2304992675781,582.8867797851562,7126.96240234375,280.6582946777344,123.0666275024414,22.469605800946418,20.387682953627476,9.644853841502263,14.174448801132037,27.229400524672407,0.9086338313790824,0.9091293710203868,0.979845959450203,0.864727432086933,0.9430799574055967,321.5106506347656,313.0980529785156,27.843618392944336,146.6118621826172,74.38652801513672,23.05884982820678,23.17399958656833,33.683546978210714,15.876970032699449,29.415860871921417,219515,9
63,0.7000182883049506,0.727754680294177,0.4039090754749027,0.7082564875781321,0.7594544048370105,793.5963745117188,612.2952880859375,17819.783203125,989.7567749023438,447.9898986816406,19.134806996777883,20.358624050547856,5.652731443820159,18.29268759932233,21.618122132337643,0.7825178403260008,0.7925887072702009,0.8076767116821483,0.8067139842042715,0.7607605359630196,275.2857666015625,253.05625915527344,290.10205078125,214.0751495361328,392.5421447753906,23.73296595668373,24.098633295187376,23.505295391090474,24.8251403258033,22.19194064195544,219516,9
64,0.7000182883049506,0.727754680294177,0.4039090754749027,0.7747296883851185,0.759454468704198,793.5963745117188,612.2952880859375,17819.783203125,460.635498046875,447.9898376464844,19.134806996777883,20.358624050547856,5.652731443820159,21.504138830979407,21.618122280260824,0.7825178403260008,0.7925887072702009,0.8076767116821483,0.8055298585119776,0.7607605359630196,275.2857666015625,253.05625915527344,290.10205078125,215.03065490722656,392.5421447753906,23.73296595668373,24.098633295187376,23.505295391090474,24.80580065421778,22.19194064195544,219516,9
