1,0.013183198363953331,1961.9281737804413
1,0.005486946862538467,6059.772334098816
1,0.003857693978864768,12889.76251411438
1,0.0032149985371035146,23075.601993322372
1,0.002810491002406802,37538.56277298927
1,0.0025314557882136347,56784.35985350609
1,0.002348662630092516,81364.39583539963
1,0.002172653752641803,111821.50002741814
1,0.0020543543199531837,148633.93004369736
2,0.011687874502668371,503934.66240668297
2,0.004726299508201923,508015.1013031006
2,0.003267462980398302,514719.4215350151
2,0.002722921203817331,524742.4157152176
2,0.0024003673782199988,539024.1567544937
2,0.002198391887028826,558139.7580192089
2,0.002033521442387671,582631.7547361851
2,0.0018943190596707542,613020.3566009998
2,0.0017810075164921663,649794.5028998852
3,0.010759810649715209,1003774.4224662781
3,0.004279381174384794,1007832.5610330105
3,0.00295669692609008,1014547.8053028584
3,0.0024669661109177495,1024682.4774084091
3,0.0021687943630089896,1039068.7471485138
3,0.0019663046338472385,1058244.4786651134
3,0.0018233190833378129,1082723.8043336868
3,0.0017158823101025564,1113042.2191960812
3,0.0016171176710991875,1149738.7762100697
4,0.01022866471152507,1503372.7454559803
4,0.003992819886099338,1507503.987344265
4,0.002728860777152963,1514257.389879465
4,0.0022907214619166333,1524255.5461735725
4,0.010001355731977617,1502792.4677512646
4,0.01004188594363354,1502703.393901825
4,0.003941493344410558,1506034.6269788742
4,0.002727279418363179,1511942.1991744041
4,0.002259138302100568,1521093.7998309135
4,0.001993032946616875,1534415.3091022968
4,0.001829046293735581,1552539.4191846848
4,0.0016831899946886562,1575971.0650520325
4,0.0015919322771453816,1605242.965616703
4,0.0015007563984745552,1640828.2369225025
5,0.009849824957546376,1984904.0302960873
5,0.0037832153047720157,1988938.978786707
5,0.0025782099015463703,1995575.2165312767
5,0.002133253716584455,2005465.4728500843
5,0.001875605907346656,2019527.3700077534
5,0.0017115185347914954,2038383.844252348
5,0.0016042650726352816,2062544.0144770145
5,0.0014992387842513223,2092540.9917526245
5,0.0014113260322884246,2128895.668213606
5,0.009578558979770587,1984794.3655920029
5,0.0037208073064123196,1988698.3365080357
5,0.0025648079877826596,1995199.8136456013
5,0.0021215197941314382,2004815.9992876053
5,0.0018705916855841342,2018211.679023981
5,0.001702829016175977,2036363.6743032932
5,0.0015851573901126295,2059836.7964377403
5,0.0014919918472730226,2089155.2897396088
5,0.0014031056313451036,2124784.3517918587
6,0.008998560884439568,2469217.2308926582
6,0.003220282644172708,2473213.399282694
6,0.0020994443078258228,2479807.300459385
6,0.0016978338727984166,2489563.6708095074
6,0.001497693338874818,2503032.0185115337
6,0.0013716049153530356,2521234.561962843
6,0.009295458108957077,2469337.3480553627
6,0.0032242853581765174,2473454.2861287594
6,0.002084197992398206,2480165.4812116623
6,0.0016987667362992024,2490256.496387005
6,0.0014967417134423896,2504252.7293741703
6,0.0013718723412683052,2523018.4435515404
6,0.0012884482581645147,2547115.795265436
6,0.009269944735539912,2468845.2327530384
6,0.0032133208621443086,2472344.4112451077
6,0.009222433012440988,2468667.127872467
6,0.0032343152940666454,2472025.0889823437
6,0.0020944806764119895,2478045.0027434826
6,0.0016976216880225155,2487224.3312602043
6,0.0014946398596938258,2500552.6954898834
6,0.0013700692656737202,2518678.3258185387
6,0.00931377401465852,2468862.719186783
6,0.0032243414180189805,2472399.784861088
6,0.0020896884360501133,2478543.9026260376
6,0.0016976389153210935,2487983.8075470924
6,0.0014934468020266732,2501563.698219061
6,0.0013736651050739472,2519943.5104961395
6,0.0012844421392479981,2543650.311196089
6,0.0012242765039632284,2573199.2862472534
6,0.001168301278115306,2609099.309825659
7,0.008589236295836142,2956262.7323982716
7,0.0030668444826365154,2960364.4919400215
7,0.002015475177389441,2967067.5121572018
7,0.0016472059070057556,2977025.875408411
7,0.0014616193827588708,2991173.3397836685
7,0.0013484419848785658,3010105.0060572624
7,0.008844243122580283,2955902.764576435
7,0.0030795255284112558,2959562.293180704
7,0.002019227229098813,2965871.322682619
7,0.0016461023958100791,2975531.4170069695
7,0.0014605939189749778,2989461.686695814
7,0.0013447460521183328,3008197.6013109684
7,0.0012585707804823778,3032229.882636547
7,0.0012013932665651077,3062060.4910652637
7,0.0011497019371371712,3098212.860075712
8,0.00843932838141498,3447650.973863125
8,0.003020179036681178,3451764.7903933525
8,0.001978857762043961,3458502.2887670994
8,0.0016221237833886565,3468648.683215618
8,0.0014403292186313714,3483044.8809916973
8,0.0013239152478671775,3502266.9795594215
8,0.001245060569346321,3526852.8452005386
8,0.0011844520458401794,3557294.153354168
8,0.0011352337213572398,3594103.941362858
9,0.008302966544366268,3948923.439214468
9,0.00297981903198869,3953043.291907549
9,0.00195113783719093,3959970.4268159866
9,0.0015952806611379622,3970422.949523926
9,0.0014214397380355682,3985175.009480715
9,0.0013090696038674178,4004886.2596714497
9,0.0012272802133109265,4029981.3978726864
9,0.0011709322839243358,4060927.5016856194
9,0.0011242594618354148,4098191.598375559
10,0.008304272469013954,4457225.595347643
10,0.0029328323409637583,4461269.579982996
10,0.001929071921286463,4467899.971192598
10,0.0015801354023150973,4477649.326370478
10,0.0013975759061269387,4491058.815781593
10,0.0012883307933210313,4509159.202629805
10,0.0012178892016379548,4532580.392374992
10,0.0011547859663956122,4561849.292201996
10,0.0011099516539397204,4597454.865177155
11,0.008846070900612853,4941203.061947584
11,0.0030209090987692575,4945195.779002905
